OrderID,OrderDate,StoreID,ProductID,CustomerID,ProductCategory,Quantity,UnitPrice,TotalAmount,PaymentMethod
9299,2024-01-13,S002,P138,C1988,Electronics,10,823.59,8235.9,UPI
9300,2024-08-25,S004,P193,C1524,Home Decor,4,436.77,1747.08,Cash
9301,2024-08-16,S002,P126,C1040,Beauty,8,342.71,2741.68,Debit Card
9302,2024-02-20,S002,P149,C1753,Electronics,9,669.73,6027.57,UPI
9303,2024-10-22,S004,P165,C1931,Sports,6,317.25,1903.5,UPI
9304,2024-03-24,S003,P168,C1326,Clothing,6,488.81,2932.86,Net Banking
9305,2024-10-19,S003,P115,C1322,Grocery,2,1454.29,2908.58,Cash
9306,2024-08-03,S001,P136,C1245,Sports,8,195.1,1560.8,UPI
9307,2024-04-30,S001,P169,C1524,Grocery,9,1136.4,10227.6,Credit Card
9308,2024-08-06,S003,P183,C1121,Grocery,5,1108.49,5542.45,UPI
9309,2024-12-19,S001,P172,C1887,Beauty,7,870.59,6094.13,Cash
9310,2024-09-11,S003,P189,C1497,Sports,1,155.86,155.86,UPI
9311,2024-01-09,S001,P154,C1206,Sports,6,783.27,4699.62,UPI
9312,2024-05-19,S003,P100,C1642,Grocery,3,1453.63,4360.89,Net Banking
9313,2024-07-18,S003,P130,C1494,Electronics,5,713.8,3569.0,Net Banking
9314,2024-02-01,S003,P150,C1561,Clothing,6,86.04,516.24,Credit Card
9315,2024-09-26,S002,P135,C1315,Electronics,3,689.39,2068.17,UPI
9316,2024-05-14,S004,P186,C1054,Electronics,5,270.23,1351.15,Net Banking
9317,2024-06-22,S001,P130,C1644,Clothing,7,865.87,6061.09,Debit Card
9318,2024-10-05,S002,P138,C1036,Clothing,2,189.22,378.44,UPI
9319,2024-06-26,S003,P196,C1584,Sports,1,943.95,943.95,UPI
9320,2024-07-18,S001,P150,C1368,Clothing,5,953.87,4769.35,Cash
9321,2024-01-11,S004,P152,C1887,Home Decor,4,468.3,1873.2,Credit Card
9322,2024-07-31,S004,P106,C1382,Beauty,6,742.0,4452.0,Cash
9323,2024-10-21,S001,P133,C1367,Grocery,5,292.13,1460.65,Cash
9324,2024-04-23,S002,P110,C1614,Beauty,4,115.36,461.44,Cash
9325,2024-12-17,S001,P191,C1047,Sports,2,180.73,361.46,Credit Card
9326,2024-04-21,S004,P160,C1195,Beauty,9,44.01,396.09,Credit Card
9327,2024-08-16,S004,P171,C1615,Sports,2,1289.0,2578.0,Debit Card
9328,2024-10-09,S004,P101,C1710,Home Decor,7,1412.46,9887.22,Net Banking
9329,2024-12-04,S003,P125,C1842,Clothing,2,653.14,1306.28,Credit Card
9330,2024-11-01,S002,P128,C1920,Sports,2,997.43,1994.86,Debit Card
9331,2024-03-12,S003,P177,C1764,Electronics,2,1267.87,2535.74,UPI
9332,2024-01-28,S003,P139,C1204,Sports,4,422.71,1690.84,Net Banking
9333,2024-09-21,S003,P161,C1672,Clothing,9,1314.17,11827.53,Cash
9334,2024-10-30,S003,P127,C1877,Home Decor,3,1469.52,4408.56,Net Banking
9335,2024-01-07,S001,P143,C1789,Clothing,6,784.2,4705.2,Net Banking
9336,2024-07-30,S002,P102,C1036,Clothing,3,1260.71,3782.13,Credit Card
9337,2024-03-24,S001,P114,C1934,Beauty,10,207.86,2078.6,Net Banking
9338,2024-07-23,S001,P114,C1502,Clothing,9,535.5,4819.5,UPI
9339,2024-07-05,S003,P106,C1353,Electronics,9,142.5,1282.5,Debit Card
9340,2024-12-12,S004,P111,C1308,Clothing,7,1188.05,8316.35,Cash
9341,2024-05-31,S003,P129,C1421,Home Decor,8,1144.46,9155.68,Credit Card
9342,2024-05-11,S001,P111,C1016,Sports,1,84.77,84.77,Cash
9343,2024-11-25,S004,P135,C1632,Electronics,4,1390.94,5563.76,Net Banking
9344,2024-09-01,S003,P167,C1606,Grocery,7,402.54,2817.78,UPI
9345,2024-03-17,S004,P143,C1762,Clothing,2,667.51,1335.02,Net Banking
9346,2024-02-05,S001,P146,C1794,Clothing,8,266.49,2131.92,UPI
9347,2024-07-28,S003,P149,C1229,Clothing,8,300.88,2407.04,UPI
9348,2024-04-08,S003,P169,C1566,Sports,2,928.38,1856.76,Credit Card
9349,2024-01-16,S001,P121,C1256,Clothing,1,1371.02,1371.02,Credit Card
9350,2024-03-08,S004,P159,C1384,Electronics,7,1442.46,10097.22,Cash
9351,2024-07-10,S003,P197,C1482,Sports,8,447.29,3578.32,Credit Card
9352,2024-02-19,S002,P193,C1515,Grocery,9,434.12,3907.08,Credit Card
9353,2024-09-04,S002,P162,C1259,Beauty,3,121.29,363.87,Net Banking
9354,2024-05-11,S001,P184,C1759,Grocery,8,837.75,6702.0,Net Banking
9355,2024-12-09,S001,P125,C1442,Home Decor,2,657.82,1315.64,Debit Card
9356,2024-09-25,S003,P197,C1602,Beauty,9,944.62,8501.58,Net Banking
9357,2024-11-02,S001,P181,C1156,Home Decor,4,1036.48,4145.92,Cash
9358,2024-08-19,S003,P111,C1313,Grocery,6,9.77,58.62,Debit Card
9359,2024-05-02,S002,P125,C1913,Electronics,10,1383.88,13838.8,Debit Card
9360,2024-01-24,S002,P165,C1165,Beauty,5,1262.53,6312.65,Net Banking
9361,2024-10-06,S003,P195,C1159,Home Decor,1,441.79,441.79,Debit Card
9362,2024-11-17,S002,P135,C1313,Grocery,7,1319.06,9233.42,UPI
9363,2024-07-15,S003,P161,C1263,Sports,7,1277.74,8944.18,Net Banking
9364,2024-03-03,S002,P112,C1085,Electronics,2,1423.7,2847.4,UPI
9365,2024-03-06,S002,P192,C1075,Beauty,9,144.46,1300.14,Net Banking
9366,2024-06-30,S001,P120,C1200,Home Decor,9,792.54,7132.86,Debit Card
9367,2024-01-17,S002,P129,C1151,Clothing,6,156.18,937.08,Cash
9368,2024-12-02,S003,P190,C1169,Clothing,6,1081.53,6489.18,Net Banking
9369,2024-12-15,S003,P146,C1460,Electronics,4,124.55,498.2,Debit Card
9370,2024-10-06,S001,P107,C1838,Electronics,4,1246.81,4987.24,UPI
9371,2024-08-28,S001,P161,C1192,Electronics,9,152.89,1376.01,Credit Card
9372,2024-05-22,S002,P128,C1449,Grocery,8,1425.24,11401.92,UPI
9373,2024-12-14,S003,P197,C1383,Beauty,2,1498.22,2996.44,Debit Card
9374,2024-04-28,S002,P100,C1068,Home Decor,6,1048.34,6290.04,UPI
9375,2024-09-16,S004,P150,C1377,Home Decor,9,140.1,1260.9,UPI
9376,2024-10-15,S001,P153,C1400,Grocery,6,955.8,5734.8,Credit Card
9377,2024-08-12,S002,P171,C1396,Grocery,3,119.43,358.29,Cash
9378,2024-08-10,S001,P114,C1491,Electronics,5,1407.75,7038.75,Cash
9379,2024-03-29,S002,P177,C1985,Beauty,5,499.3,2496.5,Credit Card
9380,2024-10-15,S004,P190,C1825,Grocery,2,579.73,1159.46,UPI
9381,2024-02-20,S001,P142,C1274,Electronics,1,780.94,780.94,Cash
9382,2024-09-22,S001,P185,C1679,Sports,5,1155.09,5775.45,Credit Card
9383,2024-08-26,S004,P188,C1109,Beauty,10,888.84,8888.4,Net Banking
9384,2024-08-25,S004,P142,C1756,Sports,2,343.11,686.22,Credit Card
9385,2024-10-11,S004,P102,C1999,Beauty,9,691.6,6224.4,Credit Card
9386,2024-06-19,S004,P133,C1710,Sports,2,636.3,1272.6,Debit Card
9387,2024-02-04,S004,P141,C1443,Home Decor,1,1014.89,1014.89,Net Banking
9388,2024-08-08,S004,P163,C1831,Sports,9,498.14,4483.26,Debit Card
9389,2024-10-08,S002,P102,C1206,Sports,6,223.2,1339.2,Net Banking
9390,2024-07-06,S004,P178,C1306,Electronics,2,1305.48,2610.96,UPI
9391,2024-05-27,S001,P185,C1376,Electronics,7,773.72,5416.04,Net Banking
9392,2024-10-12,S003,P111,C1108,Sports,9,963.33,8669.97,Credit Card
9393,2024-07-13,S004,P168,C1501,Clothing,5,769.43,3847.15,Credit Card
9394,2024-10-13,S003,P114,C1714,Grocery,10,1343.61,13436.1,Debit Card
9395,2024-08-19,S003,P158,C1674,Electronics,7,859.16,6014.12,UPI
9396,2024-01-13,S002,P124,C1096,Clothing,5,1446.45,7232.25,Debit Card
9397,2024-10-13,S002,P178,C1669,Beauty,7,883.78,6186.46,UPI
9398,2024-08-24,S001,P128,C1832,Beauty,10,1229.59,12295.9,Debit Card
9399,2024-01-12,S001,P113,C1432,Sports,5,524.72,2623.6,Cash
9400,2024-03-27,S003,P180,C1964,Electronics,3,335.66,1006.98,Debit Card
9401,2024-10-01,S002,P105,C1207,Sports,2,1353.79,2707.58,Debit Card
9402,2024-07-19,S001,P135,C1002,Sports,7,1312.23,9185.61,Cash
9403,2024-08-04,S002,P172,C1984,Clothing,3,527.57,1582.71,Net Banking
9404,2024-12-30,S003,P125,C1452,Home Decor,3,182.57,547.71,Credit Card
9405,2024-10-16,S003,P125,C1185,Beauty,8,198.48,1587.84,Cash
9406,2024-01-21,S004,P150,C1474,Grocery,5,1321.45,6607.25,Credit Card
9407,2024-07-05,S004,P127,C1986,Electronics,4,687.94,2751.76,Cash
9408,2024-08-29,S003,P147,C1807,Beauty,1,1422.53,1422.53,Net Banking
9409,2024-04-14,S001,P191,C1410,Sports,3,847.68,2543.04,Net Banking
9410,2024-03-03,S004,P106,C1284,Sports,7,734.73,5143.11,Net Banking
9411,2024-06-01,S002,P157,C1737,Sports,2,1365.6,2731.2,Credit Card
9412,2024-08-07,S002,P157,C1710,Sports,9,1171.94,10547.46,Credit Card
9413,2024-01-19,S003,P196,C1932,Home Decor,3,7.3,21.9,Net Banking
9414,2024-10-02,S002,P127,C1592,Home Decor,10,1378.86,13788.6,Debit Card
9415,2024-01-02,S004,P160,C1039,Electronics,6,1003.01,6018.06,UPI
9416,2024-12-17,S002,P134,C1290,Clothing,2,71.42,142.84,Cash
9417,2024-11-13,S002,P118,C1096,Electronics,4,1494.84,5979.36,Debit Card
9418,2024-11-30,S003,P104,C1036,Sports,3,1498.49,4495.47,UPI
9419,2024-12-07,S003,P118,C1508,Electronics,10,774.81,7748.1,Credit Card
9420,2024-12-20,S001,P169,C1062,Clothing,5,286.17,1430.85,Debit Card
9421,2024-02-23,S003,P169,C1801,Sports,4,1322.51,5290.04,UPI
9422,2024-06-06,S003,P103,C1808,Sports,3,1387.06,4161.18,UPI
9423,2024-12-17,S004,P166,C1377,Sports,2,894.4,1788.8,Debit Card
9424,2024-05-23,S003,P153,C1671,Home Decor,5,822.41,4112.05,Cash
9425,2024-03-28,S002,P121,C1809,Sports,7,1455.87,10191.09,UPI
9426,2024-03-25,S003,P101,C1310,Home Decor,5,1439.92,7199.6,Credit Card
9427,2024-12-22,S004,P137,C1142,Home Decor,6,1223.36,7340.16,Net Banking
9428,2024-10-05,S003,P106,C1990,Home Decor,7,1191.5,8340.5,Cash
9429,2024-05-18,S003,P103,C1085,Electronics,7,1004.29,7030.03,Credit Card
9430,2024-03-21,S003,P190,C1870,Electronics,9,162.11,1458.99,Debit Card
9431,2024-01-28,S004,P150,C1182,Beauty,2,39.35,78.7,Debit Card
9432,2024-11-08,S002,P152,C1751,Clothing,2,568.09,1136.18,UPI
9433,2024-08-28,S002,P193,C1019,Clothing,1,572.62,572.62,Credit Card
9434,2024-06-08,S001,P104,C1940,Sports,3,425.45,1276.35,Cash
9435,2024-04-03,S003,P195,C1924,Grocery,1,998.29,998.29,Debit Card
9436,2024-09-28,S004,P136,C1151,Sports,7,1118.91,7832.37,Debit Card
9437,2024-03-29,S003,P197,C1468,Clothing,8,1014.05,8112.4,Credit Card
9438,2024-09-25,S004,P104,C1444,Electronics,5,404.49,2022.45,Cash
9439,2024-01-09,S002,P156,C1288,Grocery,6,715.92,4295.52,Net Banking
9440,2024-11-15,S001,P185,C1446,Beauty,8,303.94,2431.52,Cash
9441,2024-11-16,S001,P132,C1148,Electronics,2,421.26,842.52,Debit Card
9442,2024-12-01,S001,P129,C1988,Home Decor,7,1232.89,8630.23,Net Banking
9443,2024-03-08,S001,P163,C1058,Clothing,9,1219.54,10975.86,Net Banking
9444,2024-05-29,S002,P159,C1117,Beauty,4,1092.18,4368.72,Cash
9445,2024-06-01,S004,P107,C1426,Beauty,5,999.89,4999.45,Net Banking
9446,2024-03-09,S002,P116,C1322,Beauty,8,1198.56,9588.48,Credit Card
9447,2024-08-03,S003,P106,C1812,Electronics,5,1276.16,6380.8,Net Banking
9448,2024-07-03,S002,P133,C1120,Grocery,4,957.57,3830.28,UPI
9449,2024-08-07,S003,P152,C1938,Home Decor,4,907.26,3629.04,Credit Card
9450,2024-09-13,S001,P111,C1142,Beauty,1,581.57,581.57,Cash
9451,2024-06-30,S004,P145,C1651,Sports,10,1070.09,10700.9,Net Banking
9452,2024-05-19,S004,P140,C1916,Home Decor,8,537.2,4297.6,UPI
9453,2024-07-12,S004,P163,C1386,Home Decor,8,1207.59,9660.72,Net Banking
9454,2024-12-31,S001,P128,C1309,Beauty,9,159.27,1433.43,Net Banking
9455,2024-05-22,S001,P127,C1170,Grocery,3,246.3,738.9,Debit Card
9456,2024-12-25,S003,P195,C1361,Clothing,3,1309.01,3927.03,UPI
9457,2024-05-26,S002,P115,C1313,Home Decor,2,24.73,49.46,UPI
9458,2024-10-19,S002,P140,C1967,Sports,1,1255.78,1255.78,UPI
9459,2024-09-14,S001,P197,C1632,Sports,4,636.59,2546.36,Credit Card
9460,2024-05-29,S004,P174,C1058,Grocery,10,1000.83,10008.3,Net Banking
9461,2024-04-26,S004,P152,C1361,Clothing,10,688.64,6886.4,Credit Card
9462,2024-01-19,S003,P158,C1551,Clothing,5,141.4,707.0,Net Banking
9463,2024-01-26,S004,P145,C1036,Sports,6,93.08,558.48,Cash
9464,2024-06-14,S003,P147,C1114,Clothing,7,1465.79,10260.53,Credit Card
9465,2024-03-05,S003,P122,C1991,Beauty,3,1034.2,3102.6,Credit Card
9466,2024-12-06,S003,P174,C1329,Electronics,4,1485.88,5943.52,Credit Card
9467,2024-03-15,S001,P146,C1344,Sports,6,864.15,5184.9,UPI
9468,2024-10-19,S002,P134,C1071,Sports,8,171.26,1370.08,Debit Card
9469,2024-06-22,S003,P127,C1388,Electronics,2,821.09,1642.18,Credit Card
9470,2024-11-26,S004,P198,C1000,Clothing,3,824.16,2472.48,Cash
9471,2024-03-18,S003,P125,C1550,Clothing,7,110.85,775.95,UPI
9472,2024-05-16,S001,P160,C1593,Clothing,2,983.22,1966.44,UPI
9473,2024-02-07,S003,P169,C1123,Electronics,2,1297.26,2594.52,UPI
9474,2024-07-28,S004,P122,C1388,Electronics,2,742.97,1485.94,Debit Card
9475,2024-01-08,S002,P115,C1383,Clothing,9,1249.87,11248.83,UPI
9476,2024-06-28,S001,P126,C1371,Grocery,10,900.27,9002.7,Debit Card
9477,2024-04-24,S001,P125,C1680,Electronics,3,180.26,540.78,Credit Card
9478,2024-04-04,S003,P125,C1261,Beauty,7,572.46,4007.22,Debit Card
9479,2024-03-06,S001,P125,C1944,Beauty,7,1459.49,10216.43,Credit Card
9480,2024-06-20,S002,P175,C1282,Grocery,1,1145.78,1145.78,Credit Card
9481,2024-02-09,S003,P153,C1745,Electronics,3,18.98,56.94,Net Banking
9482,2024-05-20,S003,P132,C1956,Home Decor,6,333.7,2002.2,Cash
9483,2024-08-05,S001,P103,C1491,Grocery,9,167.99,1511.91,Cash
9484,2024-12-16,S002,P147,C1241,Clothing,4,1428.49,5713.96,Net Banking
9485,2024-05-20,S001,P156,C1358,Electronics,9,48.94,440.46,Credit Card
9486,2024-08-17,S003,P149,C1376,Sports,3,507.48,1522.44,UPI
9487,2024-05-13,S002,P164,C1436,Sports,7,136.89,958.23,Cash
9488,2024-12-14,S003,P198,C1533,Home Decor,10,8.18,81.8,UPI
9489,2024-01-03,S004,P126,C1042,Beauty,10,97.45,974.5,Cash
9490,2024-10-16,S003,P187,C1688,Sports,6,582.62,3495.72,Cash
9491,2024-07-17,S004,P151,C1452,Clothing,2,1369.57,2739.14,Cash
9492,2024-11-04,S004,P195,C1182,Beauty,9,597.81,5380.29,Cash
9493,2024-10-05,S004,P142,C1315,Home Decor,1,181.31,181.31,Credit Card
9494,2024-04-02,S001,P136,C1201,Beauty,6,913.8,5482.8,Cash
9495,2024-11-12,S002,P172,C1265,Clothing,8,1478.54,11828.32,Net Banking
9496,2024-03-17,S001,P198,C1359,Home Decor,6,1116.02,6696.12,Debit Card
9497,2024-01-08,S003,P106,C1179,Sports,8,425.99,3407.92,Debit Card
9498,2024-08-25,S001,P149,C1287,Sports,2,312.43,624.86,UPI
9499,2024-09-12,S002,P179,C1866,Sports,3,405.87,1217.61,UPI
9500,2024-03-07,S002,P141,C1793,Electronics,7,821.72,5752.04,UPI
9501,2024-04-20,S002,P175,C1818,Clothing,10,587.12,5871.2,Debit Card
9502,2024-12-24,S002,P154,C1201,Sports,3,349.02,1047.06,Credit Card
9503,2024-11-02,S002,P174,C1302,Home Decor,9,1032.73,9294.57,Debit Card
9504,2024-05-22,S003,P132,C1823,Grocery,7,1076.35,7534.45,Credit Card
9505,2024-04-08,S001,P183,C1650,Sports,7,759.06,5313.42,Debit Card
9506,2024-07-03,S002,P160,C1611,Sports,5,1389.56,6947.8,Credit Card
9507,2024-11-19,S002,P177,C1656,Home Decor,5,486.62,2433.1,UPI
9508,2024-09-23,S002,P158,C1507,Electronics,10,1101.07,11010.7,UPI
9509,2024-11-05,S001,P181,C1124,Sports,10,398.62,3986.2,Cash
9510,2024-07-23,S003,P139,C1695,Home Decor,8,245.38,1963.04,Credit Card
9511,2024-03-02,S003,P139,C1044,Beauty,2,1197.04,2394.08,Debit Card
9512,2024-12-22,S001,P171,C1181,Clothing,2,1027.35,2054.7,Debit Card
9513,2024-02-26,S004,P183,C1146,Grocery,9,1284.6,11561.4,Cash
9514,2024-12-15,S003,P188,C1268,Beauty,3,1429.4,4288.2,Credit Card
9515,2024-11-23,S001,P133,C1369,Grocery,10,1403.05,14030.5,Cash
9516,2024-10-04,S003,P114,C1165,Electronics,8,1354.44,10835.52,UPI
9517,2024-08-15,S003,P154,C1768,Beauty,4,590.35,2361.4,Credit Card
9518,2024-09-14,S002,P199,C1480,Electronics,5,690.78,3453.9,Cash
9519,2024-04-08,S004,P197,C1126,Beauty,3,547.35,1642.05,Debit Card
9520,2024-09-17,S002,P114,C1750,Clothing,1,1392.06,1392.06,Cash
9521,2024-07-07,S001,P199,C1246,Sports,8,1479.83,11838.64,Net Banking
9522,2024-12-04,S003,P110,C1637,Beauty,7,952.82,6669.74,UPI
9523,2024-07-10,S002,P133,C1032,Grocery,6,762.11,4572.66,Debit Card
9524,2024-03-29,S002,P197,C1371,Sports,2,1186.19,2372.38,Net Banking
9525,2024-12-07,S003,P199,C1953,Grocery,3,1274.32,3822.96,Net Banking
9526,2024-03-20,S004,P161,C1805,Electronics,3,550.64,1651.92,Net Banking
9527,2024-10-09,S003,P145,C1573,Grocery,6,1263.87,7583.22,Cash
9528,2024-03-21,S001,P141,C1301,Beauty,9,1089.03,9801.27,Debit Card
9529,2024-04-01,S001,P123,C1614,Sports,10,606.19,6061.9,Cash
9530,2024-05-07,S003,P186,C1885,Beauty,4,686.64,2746.56,Debit Card
9531,2024-04-20,S002,P126,C1052,Electronics,2,663.45,1326.9,Net Banking
9532,2024-06-30,S003,P161,C1813,Home Decor,4,203.19,812.76,UPI
9533,2024-11-28,S001,P150,C1874,Home Decor,3,110.5,331.5,UPI
9534,2024-12-19,S004,P181,C1867,Home Decor,5,1194.87,5974.35,Debit Card
9535,2024-04-15,S004,P136,C1836,Home Decor,1,358.97,358.97,Credit Card
9536,2024-04-18,S004,P150,C1249,Sports,7,1003.4,7023.8,Credit Card
9537,2024-03-06,S004,P180,C1523,Home Decor,2,1022.85,2045.7,UPI
9538,2024-09-14,S003,P102,C1341,Clothing,2,799.49,1598.98,Net Banking
9539,2024-07-27,S003,P169,C1333,Clothing,3,762.72,2288.16,Debit Card
9540,2024-07-18,S001,P157,C1160,Home Decor,5,1330.52,6652.6,Credit Card
9541,2024-01-06,S002,P137,C1092,Electronics,6,1299.11,7794.66,Net Banking
9542,2024-03-29,S004,P103,C1860,Clothing,6,137.67,826.02,Credit Card
9543,2024-10-28,S003,P185,C1767,Beauty,10,670.13,6701.3,UPI
9544,2024-01-08,S001,P177,C1488,Electronics,7,404.69,2832.83,UPI
9545,2024-01-26,S004,P184,C1073,Beauty,3,1022.43,3067.29,Cash
9546,2024-05-27,S004,P113,C1099,Grocery,6,940.79,5644.74,Cash
9547,2024-05-13,S001,P117,C1970,Home Decor,9,1212.58,10913.22,Cash
9548,2024-01-28,S001,P146,C1565,Electronics,2,347.51,695.02,Credit Card
9549,2024-09-20,S002,P176,C1359,Clothing,2,116.47,232.94,Debit Card
9550,2024-11-22,S003,P181,C1703,Electronics,6,1206.71,7240.26,Cash
9551,2024-04-15,S003,P141,C1811,Electronics,9,849.3,7643.7,Credit Card
9552,2024-12-17,S004,P109,C1925,Beauty,4,734.92,2939.68,Debit Card
9553,2024-07-15,S004,P101,C1673,Sports,1,579.14,579.14,Credit Card
9554,2024-08-07,S001,P143,C1734,Electronics,7,438.2,3067.4,UPI
9555,2024-02-18,S001,P169,C1234,Clothing,9,1096.39,9867.51,Credit Card
9556,2024-12-23,S001,P184,C1300,Beauty,5,65.85,329.25,Net Banking
9557,2024-01-11,S003,P125,C1934,Sports,10,1332.53,13325.3,Cash
9558,2024-06-13,S002,P112,C1465,Clothing,3,1296.99,3890.97,Debit Card
9559,2024-02-25,S003,P185,C1366,Clothing,3,439.01,1317.03,Credit Card
9560,2024-02-04,S002,P133,C1080,Grocery,9,1236.34,11127.06,Credit Card
9561,2024-03-11,S004,P193,C1562,Sports,3,1310.26,3930.78,Debit Card
9562,2024-07-08,S002,P141,C1968,Beauty,3,710.22,2130.66,Net Banking
9563,2024-04-14,S004,P164,C1559,Grocery,7,45.21,316.47,Debit Card
9564,2024-11-08,S003,P141,C1773,Home Decor,9,945.86,8512.74,UPI
9565,2024-08-12,S001,P177,C1872,Clothing,2,931.17,1862.34,Debit Card
9566,2024-10-17,S004,P142,C1578,Electronics,3,1448.75,4346.25,Cash
9567,2024-10-31,S003,P132,C1838,Beauty,10,386.23,3862.3,Cash
9568,2024-01-03,S004,P183,C1711,Sports,5,496.68,2483.4,Net Banking
9569,2024-05-14,S003,P176,C1666,Beauty,1,1104.06,1104.06,Cash
9570,2024-04-29,S001,P161,C1836,Home Decor,2,1318.28,2636.56,UPI
9571,2024-12-01,S004,P142,C1942,Beauty,1,982.13,982.13,Cash
9572,2024-10-11,S004,P101,C1859,Electronics,2,763.95,1527.9,Debit Card
9573,2024-07-28,S001,P104,C1522,Electronics,9,1069.21,9622.89,Net Banking
9574,2024-02-19,S002,P160,C1540,Electronics,2,170.66,341.32,UPI
9575,2024-08-23,S001,P165,C1670,Beauty,5,419.35,2096.75,UPI
9576,2024-05-10,S003,P129,C1793,Beauty,3,526.93,1580.79,Debit Card
9577,2024-03-09,S001,P188,C1065,Sports,6,118.41,710.46,Credit Card
9578,2024-01-04,S003,P146,C1743,Beauty,3,606.01,1818.03,Net Banking
9579,2024-11-23,S002,P109,C1416,Grocery,6,137.32,823.92,Debit Card
9580,2024-03-29,S001,P100,C1007,Sports,9,815.53,7339.77,Net Banking
9581,2024-11-30,S004,P182,C1431,Grocery,2,465.91,931.82,Debit Card
9582,2024-08-15,S002,P120,C1183,Sports,6,492.27,2953.62,Debit Card
9583,2024-10-23,S002,P110,C1860,Grocery,10,351.31,3513.1,UPI
9584,2024-10-01,S001,P192,C1045,Beauty,8,305.23,2441.84,Debit Card
9585,2024-08-01,S001,P175,C1691,Sports,1,359.08,359.08,Debit Card
9586,2024-08-19,S002,P111,C1099,Electronics,3,1228.07,3684.21,UPI
9587,2024-12-19,S002,P158,C1675,Grocery,10,332.83,3328.3,UPI
9588,2024-10-05,S003,P114,C1711,Grocery,2,940.52,1881.04,Net Banking
9589,2024-05-20,S001,P185,C1020,Home Decor,5,1384.53,6922.65,Debit Card
9590,2024-08-30,S002,P129,C1601,Home Decor,10,1219.73,12197.3,Net Banking
9591,2024-10-01,S001,P113,C1537,Sports,3,148.9,446.7,Credit Card
9592,2024-08-12,S004,P198,C1781,Beauty,1,489.62,489.62,Net Banking
9593,2024-07-05,S003,P168,C1674,Beauty,8,1491.19,11929.52,Credit Card
9594,2024-05-08,S002,P147,C1228,Beauty,8,1363.86,10910.88,Debit Card
9595,2024-10-30,S004,P161,C1732,Clothing,3,1260.89,3782.67,UPI
9596,2024-10-27,S004,P148,C1030,Home Decor,1,268.14,268.14,Debit Card
9597,2024-04-19,S004,P116,C1214,Sports,1,544.35,544.35,Credit Card
9598,2024-03-20,S001,P151,C1872,Beauty,7,273.93,1917.51,Debit Card
9599,2024-12-10,S004,P166,C1645,Beauty,3,718.99,2156.97,UPI
9600,2024-03-27,S001,P183,C1827,Grocery,3,598.54,1795.62,UPI
9601,2024-12-17,S003,P137,C1403,Electronics,7,1496.06,10472.42,Net Banking
9602,2024-10-21,S003,P164,C1994,Sports,10,1176.1,11761.0,Cash
9603,2024-03-15,S001,P179,C1078,Beauty,4,286.98,1147.92,Credit Card
9604,2024-05-22,S003,P116,C1097,Home Decor,10,491.38,4913.8,Cash
9605,2024-06-02,S003,P153,C1257,Grocery,1,428.41,428.41,Debit Card
9606,2024-03-27,S003,P103,C1877,Grocery,5,1495.43,7477.15,Credit Card
9607,2024-07-26,S002,P111,C1434,Beauty,7,1153.14,8071.98,UPI
9608,2024-02-18,S004,P107,C1054,Electronics,4,332.32,1329.28,Net Banking
9609,2024-01-09,S003,P156,C1272,Clothing,2,203.36,406.72,Credit Card
9610,2024-08-05,S004,P102,C1383,Beauty,9,44.09,396.81,Net Banking
9611,2024-06-15,S004,P175,C1947,Electronics,3,1088.0,3264.0,Net Banking
9612,2024-02-19,S004,P106,C1512,Sports,9,22.45,202.05,Cash
9613,2024-05-21,S002,P107,C1488,Grocery,4,31.65,126.6,Net Banking
9614,2024-12-20,S004,P159,C1149,Clothing,7,1252.72,8769.04,Debit Card
9615,2024-07-19,S004,P128,C1285,Sports,6,1335.4,8012.4,Net Banking
9616,2024-12-22,S004,P107,C1091,Beauty,6,1073.23,6439.38,Credit Card
9617,2024-09-27,S003,P171,C1330,Grocery,10,105.77,1057.7,UPI
9618,2024-12-19,S004,P144,C1069,Home Decor,8,1182.64,9461.12,Net Banking
9619,2024-03-27,S001,P118,C1451,Electronics,10,1432.75,14327.5,UPI
9620,2024-03-13,S004,P111,C1494,Electronics,9,631.33,5681.97,Credit Card
9621,2024-12-06,S004,P164,C1246,Beauty,8,214.78,1718.24,Credit Card
9622,2024-02-04,S004,P132,C1554,Beauty,6,1411.58,8469.48,Debit Card
9623,2024-02-10,S002,P128,C1137,Beauty,6,833.14,4998.84,Net Banking
9624,2024-12-26,S004,P126,C1259,Sports,2,346.04,692.08,Credit Card
9625,2024-06-04,S002,P149,C1899,Clothing,6,964.57,5787.42,Debit Card
9626,2024-10-17,S001,P185,C1341,Clothing,10,1295.6,12956.0,Cash
9627,2024-01-04,S003,P171,C1806,Electronics,9,751.95,6767.55,Debit Card
9628,2024-03-25,S003,P100,C1287,Home Decor,7,143.06,1001.42,Credit Card
9629,2024-01-18,S004,P187,C1933,Beauty,2,861.17,1722.34,Net Banking
9630,2024-02-04,S004,P111,C1541,Sports,4,1074.91,4299.64,Net Banking
9631,2024-12-22,S004,P141,C1197,Home Decor,7,1161.49,8130.43,UPI
9632,2024-07-01,S001,P185,C1078,Sports,2,844.34,1688.68,Net Banking
9633,2024-07-04,S001,P129,C1834,Home Decor,5,1129.66,5648.3,Cash
9634,2024-07-16,S001,P122,C1347,Electronics,5,253.26,1266.3,Debit Card
9635,2024-02-19,S001,P116,C1319,Electronics,6,1222.69,7336.14,Cash
