OrderID,OrderDate,StoreID,ProductID,Quantity,Price,TotalAmount,PaymentMethod
7181,2024-10-29,S002,P198,3,525.86,1577.58,Credit Card
7182,2025-05-11,S001,P129,9,235.13,2116.17,Debit Card
7183,2025-05-12,S002,P131,1,945.67,945.67,Debit Card
7184,2024-12-30,S003,P124,6,232.04,1392.24,Credit Card
7185,2025-06-20,S003,P154,3,497.2,1491.6,UPI
7186,2024-11-18,S001,P179,4,704.92,2819.68,Cash
7187,2025-06-19,S001,P183,4,210.6,842.4,UPI
7188,2024-11-27,S001,P191,1,940.21,940.21,Credit Card
7189,2025-04-22,S001,P162,8,825.57,6604.56,Cash
7190,2024-12-18,S001,P121,9,418.95,3770.55,Credit Card
7191,2024-08-23,S003,P197,3,112.01,336.03,Debit Card
7192,2024-09-03,S001,P194,1,218.64,218.64,Debit Card
7193,2025-02-09,S001,P122,7,955.71,6689.97,Debit Card
7194,2025-03-23,S002,P161,1,30.58,30.58,UPI
7195,2025-05-15,S001,P149,5,881.17,4405.85,Credit Card
7196,2025-02-24,S001,P198,3,59.43,178.29,Debit Card
7197,2024-10-22,S003,P192,7,11.37,79.59,UPI
7198,2024-09-05,S002,P170,3,802.74,2408.22,Credit Card
7199,2025-06-11,S001,P180,8,578.96,4631.68,UPI
7200,2025-03-27,S002,P166,8,334.3,2674.4,UPI
7201,2024-08-25,S001,P125,7,129.1,903.7,Cash
7202,2025-01-24,S003,P102,10,872.9,8729.0,Credit Card
7203,2025-04-15,S001,P135,2,678.18,1356.36,Cash
7204,2024-10-22,S001,P128,2,456.66,913.32,UPI
7205,2025-05-04,S002,P151,1,276.42,276.42,Debit Card
7206,2025-02-23,S001,P191,7,126.56,885.92,Debit Card
7207,2025-02-10,S001,P158,7,655.98,4591.86,Debit Card
7208,2024-10-08,S002,P123,10,153.57,1535.7,Credit Card
7209,2024-08-18,S002,P149,10,266.06,2660.6,Debit Card
7210,2024-10-26,S002,P141,10,886.85,8868.5,UPI
7211,2024-10-19,S002,P138,8,892.22,7137.76,Credit Card
7212,2024-10-09,S001,P105,10,411.22,4112.2,UPI
7213,2025-05-10,S001,P169,6,698.48,4190.88,Debit Card
7214,2024-11-06,S003,P106,2,729.76,1459.52,Credit Card
7215,2024-12-01,S002,P102,1,415.94,415.94,Credit Card
7216,2025-04-12,S003,P165,9,789.55,7105.95,Debit Card
7217,2024-09-12,S002,P116,9,428.03,3852.27,Credit Card
7218,2025-07-06,S002,P155,5,866.77,4333.85,Cash
7219,2024-09-17,S003,P151,4,696.57,2786.28,Credit Card
7220,2024-08-11,S003,P174,3,451.97,1355.91,UPI
7221,2025-02-08,S003,P153,7,914.08,6398.56,Credit Card
7222,2025-04-07,S003,P156,5,312.09,1560.45,Cash
7223,2025-06-15,S002,P117,5,241.68,1208.4,Credit Card
7224,2025-01-22,S001,P136,4,549.66,2198.64,Credit Card
7225,2024-12-28,S002,P164,9,954.23,8588.07,Credit Card
7226,2024-08-09,S001,P180,1,727.71,727.71,Debit Card
7227,2024-08-17,S003,P187,8,195.15,1561.2,UPI
7228,2025-05-29,S002,P148,10,863.99,8639.9,Debit Card
7229,2024-08-19,S001,P170,1,115.5,115.5,Debit Card
7230,2025-07-01,S003,P104,7,341.37,2389.59,Credit Card
7231,2024-08-11,S001,P178,8,187.08,1496.64,Debit Card
7232,2024-08-20,S002,P104,5,295.82,1479.1,Debit Card
7233,2025-06-06,S001,P136,4,997.88,3991.52,UPI
7234,2024-10-12,S003,P131,1,74.55,74.55,Credit Card
7235,2024-10-05,S001,P178,6,460.4,2762.4,UPI
7236,2024-09-13,S002,P181,2,50.94,101.88,Debit Card
7237,2025-03-27,S001,P136,4,342.83,1371.32,Cash
7238,2024-08-24,S003,P192,1,435.88,435.88,Cash
7239,2024-08-27,S002,P132,7,190.37,1332.59,Credit Card
7240,2025-07-07,S002,P195,5,428.9,2144.5,UPI
7241,2025-02-26,S003,P107,8,655.79,5246.32,UPI
7242,2025-04-29,S002,P108,2,244.34,488.68,Credit Card
7243,2025-01-17,S002,P113,5,487.75,2438.75,Debit Card
7244,2025-05-03,S002,P187,2,577.81,1155.62,Cash
7245,2025-04-20,S001,P193,2,97.39,194.78,Debit Card
7246,2025-02-05,S003,P147,4,964.42,3857.68,Debit Card
7247,2025-01-23,S001,P177,3,235.34,706.02,Cash
7248,2024-08-22,S002,P137,3,153.15,459.45,Cash
7249,2024-10-29,S003,P122,1,468.63,468.63,Credit Card
7250,2024-10-30,S003,P162,3,593.5,1780.5,UPI
7251,2024-09-28,S002,P198,9,291.33,2621.97,Credit Card
7252,2025-06-20,S001,P112,10,433.79,4337.9,Debit Card
7253,2024-08-07,S003,P133,1,775.72,775.72,Credit Card
7254,2025-05-22,S001,P129,5,554.63,2773.15,Debit Card
7255,2025-02-24,S001,P174,10,905.12,9051.2,Credit Card
7256,2024-10-31,S003,P144,8,95.59,764.72,Debit Card
7257,2025-06-29,S002,P151,9,150.1,1350.9,Cash
7258,2025-03-11,S001,P169,7,727.11,5089.77,Cash
7259,2024-11-15,S001,P128,1,475.55,475.55,Credit Card
7260,2025-06-03,S001,P145,9,413.93,3725.37,Cash
7261,2024-07-07,S001,P120,9,975.09,8775.81,UPI
7262,2025-04-24,S001,P193,8,264.7,2117.6,Credit Card
7263,2024-11-28,S001,P109,3,156.2,468.6,Cash
7264,2025-06-04,S003,P164,7,460.73,3225.11,UPI
7265,2024-12-06,S001,P143,8,231.03,1848.24,UPI
7266,2024-10-14,S002,P125,1,669.27,669.27,Debit Card
7267,2024-11-30,S001,P197,10,870.58,8705.8,UPI
7268,2024-08-09,S003,P134,5,636.7,3183.5,UPI
7269,2024-11-06,S002,P159,3,105.24,315.72,Debit Card
7270,2025-05-30,S003,P175,3,208.27,624.81,Credit Card
7271,2025-07-02,S003,P197,2,785.93,1571.86,Credit Card
7272,2025-02-04,S003,P166,1,571.98,571.98,Cash
7273,2024-12-06,S002,P188,1,831.12,831.12,UPI
7274,2024-12-15,S002,P172,1,387.09,387.09,Debit Card
7275,2025-04-30,S002,P168,1,394.68,394.68,Cash
7276,2024-08-06,S001,P158,9,893.25,8039.25,Cash
7277,2024-08-24,S002,P165,9,435.83,3922.47,UPI
7278,2025-02-01,S001,P131,5,191.84,959.2,UPI
7279,2025-04-09,S002,P137,6,27.88,167.28,UPI
7280,2025-05-24,S001,P113,7,229.74,1608.18,Debit Card
7281,2024-11-16,S002,P133,6,66.39,398.34,Debit Card
7282,2024-10-31,S003,P142,8,536.31,4290.48,Credit Card
7283,2024-09-13,S001,P147,4,948.0,3792.0,UPI
7284,2024-10-18,S002,P104,2,685.3,1370.6,Cash
7285,2024-09-17,S003,P105,8,943.35,7546.8,Cash
7286,2024-09-02,S002,P153,10,612.28,6122.8,Debit Card
7287,2025-03-20,S001,P174,9,534.26,4808.34,Credit Card
7288,2025-07-07,S001,P178,7,77.71,543.97,UPI
7289,2024-09-14,S001,P137,1,417.06,417.06,Credit Card
7290,2024-11-18,S003,P127,8,591.34,4730.72,Debit Card
7291,2025-06-20,S002,P178,1,509.54,509.54,Credit Card
7292,2025-01-14,S002,P160,8,685.14,5481.12,Debit Card
7293,2025-06-30,S001,P104,1,732.18,732.18,Debit Card
7294,2024-12-18,S001,P157,10,122.49,1224.9,Debit Card
7295,2024-10-10,S002,P148,2,43.21,86.42,Debit Card
7296,2025-05-20,S003,P109,7,74.15,519.05,Credit Card
7297,2025-04-20,S003,P133,9,470.06,4230.54,UPI
7298,2024-07-29,S002,P170,3,970.94,2912.82,UPI
7299,2024-12-13,S002,P121,5,625.14,3125.7,Cash
7300,2024-10-16,S002,P100,9,851.85,7666.65,Debit Card
7301,2024-08-06,S002,P117,8,562.45,4499.6,Debit Card
7302,2025-02-22,S001,P179,3,572.69,1718.07,Debit Card
7303,2025-02-17,S001,P156,1,735.36,735.36,Debit Card
7304,2025-04-13,S002,P191,10,629.94,6299.4,Debit Card
7305,2025-05-27,S002,P147,8,662.87,5302.96,Credit Card
7306,2025-03-28,S003,P149,5,591.59,2957.95,UPI
7307,2024-11-19,S003,P102,5,234.03,1170.15,Debit Card
7308,2024-09-23,S003,P141,4,968.29,3873.16,Debit Card
7309,2025-04-09,S001,P172,1,424.65,424.65,UPI
7310,2024-12-30,S001,P104,6,79.92,479.52,Debit Card
7311,2025-04-06,S002,P143,4,752.13,3008.52,UPI
7312,2024-12-21,S003,P131,5,69.88,349.4,Debit Card
7313,2025-07-05,S003,P174,3,790.94,2372.82,UPI
7314,2025-06-14,S002,P133,8,892.95,7143.6,Cash
7315,2025-01-07,S002,P119,9,462.33,4160.97,Credit Card
7316,2024-09-06,S003,P157,8,351.15,2809.2,UPI
7317,2025-03-12,S003,P117,7,598.06,4186.42,UPI
7318,2025-01-27,S003,P112,10,212.79,2127.9,Cash
7319,2025-01-16,S003,P102,4,899.12,3596.48,UPI
7320,2025-01-14,S001,P111,9,551.5,4963.5,Credit Card
7321,2025-06-21,S003,P149,10,229.37,2293.7,UPI
7322,2024-11-10,S001,P133,9,635.97,5723.73,UPI
7323,2025-03-22,S003,P139,1,496.95,496.95,UPI
7324,2024-10-27,S001,P130,10,651.33,6513.3,UPI
7325,2024-10-11,S002,P167,2,191.12,382.24,Credit Card
7326,2025-02-10,S002,P176,6,197.0,1182.0,UPI
7327,2025-03-22,S003,P194,4,76.56,306.24,Debit Card
7328,2024-11-25,S002,P153,2,984.41,1968.82,UPI
7329,2025-02-06,S002,P169,8,133.97,1071.76,Debit Card
7330,2025-03-26,S002,P172,9,255.35,2298.15,Debit Card
7331,2025-03-26,S003,P190,4,169.11,676.44,UPI
7332,2024-12-23,S001,P145,1,608.19,608.19,Credit Card
7333,2025-06-21,S003,P100,4,16.55,66.2,Credit Card
7334,2025-05-27,S003,P138,4,929.06,3716.24,Credit Card
7335,2025-01-16,S001,P135,2,993.45,1986.9,Cash
7336,2024-11-08,S002,P176,7,112.75,789.25,Credit Card
7337,2024-09-18,S003,P146,3,326.72,980.16,UPI
7338,2024-11-28,S002,P179,2,327.23,654.46,Debit Card
7339,2024-08-04,S001,P111,10,342.82,3428.2,Credit Card
7340,2025-02-20,S002,P101,1,964.4,964.4,UPI
7341,2025-02-17,S002,P114,6,532.99,3197.94,UPI
7342,2025-07-02,S003,P150,1,10.8,10.8,Cash
7343,2025-02-19,S003,P141,10,613.62,6136.2,Debit Card
7344,2025-06-13,S001,P123,3,442.27,1326.81,Debit Card
7345,2024-10-07,S002,P159,7,23.86,167.02,UPI
7346,2025-02-20,S002,P140,1,153.29,153.29,Cash
7347,2024-09-22,S002,P191,6,156.94,941.64,UPI
7348,2025-01-04,S001,P108,4,379.01,1516.04,Cash
7349,2024-10-19,S001,P136,8,19.82,158.56,UPI
7350,2025-02-10,S001,P157,7,667.26,4670.82,Credit Card
7351,2024-11-09,S002,P195,5,217.06,1085.3,Credit Card
7352,2024-09-01,S001,P100,3,72.06,216.18,Credit Card
7353,2025-01-22,S001,P148,2,929.41,1858.82,Cash
7354,2025-03-06,S003,P158,9,498.19,4483.71,Cash
7355,2025-04-28,S001,P193,5,352.64,1763.2,Credit Card
7356,2024-07-26,S002,P198,10,406.75,4067.5,Credit Card
7357,2025-03-31,S001,P136,3,844.78,2534.34,UPI
7358,2025-05-17,S001,P112,4,702.01,2808.04,Debit Card
7359,2025-06-05,S003,P106,5,465.87,2329.35,Credit Card
7360,2025-05-24,S003,P192,5,891.28,4456.4,UPI
7361,2025-03-31,S001,P165,5,780.31,3901.55,Credit Card
7362,2025-05-11,S002,P161,8,53.88,431.04,UPI
7363,2024-09-24,S003,P177,7,901.67,6311.69,Cash
7364,2024-12-09,S002,P197,10,871.52,8715.2,Cash
7365,2025-02-23,S002,P114,3,318.94,956.82,Cash
7366,2025-02-25,S001,P142,6,932.57,5595.42,Credit Card
7367,2024-10-09,S002,P183,7,460.8,3225.6,Credit Card
7368,2024-07-17,S002,P112,8,31.83,254.64,Debit Card
7369,2024-10-30,S002,P100,4,560.89,2243.56,Credit Card
7370,2024-12-26,S001,P166,3,878.51,2635.53,Credit Card
7371,2024-10-29,S002,P196,10,937.55,9375.5,Credit Card
7372,2025-02-28,S003,P170,4,263.98,1055.92,Debit Card
7373,2025-01-27,S003,P159,8,721.11,5768.88,UPI
7374,2025-05-31,S001,P144,2,646.17,1292.34,Credit Card
7375,2025-06-28,S001,P116,3,525.91,1577.73,Credit Card
7376,2025-01-29,S001,P194,7,819.27,5734.89,UPI
7377,2025-04-17,S002,P177,5,56.56,282.8,Credit Card
7378,2025-06-10,S003,P179,9,851.56,7664.04,Cash
7379,2024-09-30,S002,P172,2,978.2,1956.4,Cash
7380,2024-09-21,S003,P156,7,893.26,6252.82,UPI
7381,2024-09-14,S003,P148,5,456.84,2284.2,Cash
7382,2024-10-15,S003,P102,3,977.26,2931.78,Credit Card
7383,2025-03-10,S002,P138,7,960.7,6724.9,Cash
7384,2025-03-05,S003,P125,10,104.62,1046.2,Credit Card
7385,2024-09-23,S003,P113,6,437.51,2625.06,Credit Card
7386,2025-06-02,S001,P154,7,837.89,5865.23,Cash
7387,2024-09-16,S002,P162,1,726.26,726.26,Cash
7388,2025-01-22,S003,P183,7,137.41,961.87,Credit Card
7389,2024-08-14,S001,P140,10,900.39,9003.9,Credit Card
7390,2025-02-10,S002,P169,10,502.85,5028.5,Cash
7391,2025-05-11,S002,P102,3,714.7,2144.1,UPI
7392,2024-12-26,S003,P191,3,482.43,1447.29,UPI
7393,2024-12-16,S003,P130,10,763.98,7639.8,Credit Card
7394,2025-01-20,S001,P190,3,41.1,123.3,UPI
7395,2025-05-10,S002,P191,1,719.01,719.01,Credit Card
7396,2025-03-05,S002,P172,7,709.52,4966.64,Cash
7397,2024-09-18,S002,P111,9,644.92,5804.28,Credit Card
7398,2024-09-11,S002,P142,2,360.22,720.44,Credit Card
7399,2025-06-15,S001,P132,4,235.73,942.92,Credit Card
7400,2025-04-08,S002,P173,9,343.78,3094.02,Cash
7401,2024-10-18,S001,P164,4,863.72,3454.88,UPI
7402,2024-11-28,S003,P100,4,760.04,3040.16,Credit Card
7403,2024-08-13,S003,P174,3,940.69,2822.07,Credit Card
7404,2025-02-09,S001,P196,6,30.28,181.68,Credit Card
7405,2024-07-26,S003,P140,10,728.61,7286.1,Debit Card
7406,2025-03-10,S002,P185,3,172.01,516.03,Cash
7407,2024-10-10,S002,P199,1,254.58,254.58,UPI
7408,2024-08-01,S002,P172,7,271.17,1898.19,Credit Card
7409,2024-11-12,S003,P138,8,133.38,1067.04,Credit Card
7410,2025-01-29,S001,P180,7,65.44,458.08,UPI
7411,2024-09-10,S003,P187,3,930.75,2792.25,Credit Card
7412,2025-04-08,S003,P184,9,660.21,5941.89,Debit Card
7413,2025-05-15,S001,P148,10,574.84,5748.4,Cash
7414,2025-05-25,S003,P182,4,696.86,2787.44,Debit Card
7415,2024-07-27,S001,P185,1,814.89,814.89,Credit Card
7416,2025-06-01,S001,P164,5,935.07,4675.35,Cash
7417,2024-08-30,S003,P123,4,463.09,1852.36,Cash
7418,2024-09-26,S001,P147,5,388.32,1941.6,Cash
7419,2025-04-26,S002,P168,8,999.4,7995.2,Credit Card
7420,2024-11-05,S003,P110,3,544.47,1633.41,Cash
7421,2024-08-17,S001,P122,10,620.13,6201.3,Cash
7422,2024-11-28,S003,P193,9,66.4,597.6,Credit Card
7423,2025-04-08,S003,P194,8,956.22,7649.76,Credit Card
7424,2025-01-20,S003,P193,9,669.51,6025.59,UPI
7425,2024-11-04,S001,P193,9,936.43,8427.87,Debit Card
7426,2024-12-16,S002,P135,3,655.14,1965.42,UPI
7427,2025-03-18,S002,P190,2,300.57,601.14,Credit Card
7428,2025-02-21,S001,P100,7,207.63,1453.41,UPI
7429,2024-08-02,S002,P161,10,717.83,7178.3,Debit Card
7430,2025-02-10,S002,P123,1,759.07,759.07,Debit Card
7431,2025-05-25,S002,P135,2,90.7,181.4,Debit Card
7432,2025-05-25,S002,P114,6,998.76,5992.56,Cash
7433,2025-04-09,S002,P167,7,160.34,1122.38,Cash
7434,2025-01-20,S001,P181,1,739.53,739.53,UPI
7435,2025-04-01,S003,P168,6,718.69,4312.14,UPI
7436,2025-04-12,S001,P196,8,911.05,7288.4,Cash
7437,2025-04-19,S002,P169,10,346.51,3465.1,Cash
7438,2024-07-18,S002,P148,7,849.59,5947.13,UPI
7439,2024-10-11,S002,P154,9,471.35,4242.15,Credit Card
7440,2025-03-25,S002,P104,5,378.6,1893.0,Cash
7441,2025-03-15,S003,P149,7,354.03,2478.21,UPI
7442,2025-07-01,S001,P187,3,500.49,1501.47,Credit Card
7443,2025-05-18,S002,P166,4,527.46,2109.84,Credit Card
7444,2025-07-01,S002,P118,9,634.92,5714.28,Credit Card
7445,2025-03-27,S001,P188,10,836.65,8366.5,Cash
7446,2025-06-22,S003,P182,2,34.31,68.62,Cash
7447,2025-04-25,S002,P144,7,50.46,353.22,Debit Card
7448,2025-06-29,S003,P131,6,485.19,2911.14,Cash
7449,2024-07-14,S001,P194,7,207.92,1455.44,Cash
7450,2025-04-04,S002,P144,10,761.56,7615.6,Credit Card
7451,2025-01-11,S001,P103,3,55.6,166.8,Cash
7452,2025-05-18,S002,P146,2,121.06,242.12,Credit Card
7453,2024-12-11,S001,P150,5,276.85,1384.25,Debit Card
7454,2025-05-19,S003,P109,6,523.05,3138.3,Credit Card
7455,2025-03-07,S003,P137,5,233.0,1165.0,Cash
7456,2024-12-13,S003,P181,1,228.68,228.68,UPI
7457,2024-12-21,S003,P101,6,861.55,5169.3,Credit Card
7458,2025-01-25,S003,P188,7,573.12,4011.84,Credit Card
7459,2024-08-17,S001,P172,2,839.4,1678.8,Cash
7460,2025-06-30,S001,P131,1,571.23,571.23,Debit Card
7461,2025-05-28,S002,P167,4,882.6,3530.4,Credit Card
7462,2025-05-05,S003,P127,5,594.81,2974.05,Cash
7463,2025-02-01,S002,P175,5,735.89,3679.45,Debit Card
7464,2024-10-05,S003,P178,3,418.19,1254.57,UPI
7465,2024-12-09,S001,P101,5,607.02,3035.1,Credit Card
7466,2025-06-14,S001,P155,3,536.99,1610.97,Debit Card
7467,2025-05-03,S003,P126,10,545.34,5453.4,Debit Card
7468,2024-12-16,S003,P103,1,96.49,96.49,Credit Card
7469,2024-10-26,S002,P150,8,721.23,5769.84,UPI
7470,2024-09-28,S003,P180,4,718.08,2872.32,UPI
7471,2024-07-09,S002,P102,3,575.0,1725.0,UPI
7472,2025-01-19,S003,P179,2,50.5,101.0,UPI
7473,2025-03-11,S002,P140,4,263.44,1053.76,UPI
7474,2024-07-20,S001,P154,6,519.3,3115.8,UPI
7475,2024-08-11,S001,P151,4,237.61,950.44,Credit Card
7476,2024-08-19,S001,P196,9,851.11,7659.99,Debit Card
7477,2025-04-04,S003,P191,7,121.89,853.23,Cash
7478,2024-12-19,S003,P163,1,370.22,370.22,Credit Card
7479,2024-10-17,S002,P143,3,842.68,2528.04,Credit Card
7480,2025-06-15,S002,P123,4,440.38,1761.52,UPI
7481,2024-10-26,S002,P118,8,24.49,195.92,Debit Card
7482,2025-05-23,S001,P184,8,978.82,7830.56,UPI
7483,2024-07-21,S002,P173,9,658.8,5929.2,Credit Card
7484,2025-02-24,S002,P162,10,682.94,6829.4,Cash
7485,2024-10-10,S001,P108,8,747.39,5979.12,Cash
7486,2025-05-14,S001,P137,7,778.6,5450.2,Cash
7487,2024-10-09,S001,P156,1,238.59,238.59,Credit Card
7488,2025-02-21,S003,P122,1,366.78,366.78,Cash
7489,2025-05-01,S003,P178,2,479.68,959.36,Credit Card
7490,2024-11-18,S002,P117,2,834.46,1668.92,UPI
7491,2025-02-21,S002,P168,4,391.9,1567.6,Cash
7492,2025-07-06,S002,P178,9,850.34,7653.06,Cash
7493,2025-03-19,S001,P175,1,870.67,870.67,Debit Card
7494,2024-12-11,S002,P165,2,558.65,1117.3,Credit Card
7495,2024-12-04,S001,P153,7,453.86,3177.02,Cash
7496,2025-06-11,S003,P116,6,349.79,2098.74,Credit Card
7497,2024-10-27,S002,P105,5,984.49,4922.45,UPI
7498,2025-04-13,S001,P165,10,427.13,4271.3,Credit Card
7499,2025-04-15,S003,P100,8,527.63,4221.04,Credit Card
7500,2024-11-16,S001,P121,4,470.25,1881.0,Credit Card
7501,2025-02-23,S001,P138,7,814.13,5698.91,Credit Card
7502,2024-08-05,S002,P146,1,295.04,295.04,Cash
7503,2024-12-29,S002,P174,8,29.88,239.04,UPI
7504,2025-05-11,S001,P109,10,159.27,1592.7,UPI
7505,2025-07-04,S003,P131,6,14.96,89.76,Debit Card
7506,2025-06-06,S003,P149,2,486.23,972.46,Debit Card
7507,2025-05-08,S001,P167,5,106.52,532.6,UPI
7508,2025-05-24,S002,P176,1,434.97,434.97,UPI
7509,2024-08-04,S003,P117,7,490.78,3435.46,Credit Card
7510,2024-07-21,S001,P194,10,341.48,3414.8,UPI
7511,2025-05-12,S002,P167,5,125.33,626.65,UPI
7512,2024-11-29,S003,P114,3,19.75,59.25,Debit Card
7513,2024-10-05,S002,P190,1,176.85,176.85,Credit Card
7514,2025-03-07,S001,P124,9,964.87,8683.83,Cash
7515,2024-07-18,S001,P191,5,695.3,3476.5,Credit Card
7516,2024-12-30,S002,P157,3,373.67,1121.01,Credit Card
7517,2025-06-21,S001,P155,1,190.4,190.4,Debit Card
7518,2025-04-28,S002,P120,2,890.93,1781.86,Credit Card
7519,2025-06-20,S001,P119,8,250.86,2006.88,Cash
7520,2025-05-31,S003,P107,7,375.25,2626.75,Credit Card
7521,2025-04-17,S002,P148,10,467.22,4672.2,Cash
7522,2024-12-27,S001,P115,3,512.97,1538.91,Credit Card
7523,2024-11-12,S001,P191,7,977.55,6842.85,UPI
7524,2024-12-24,S001,P185,5,92.62,463.1,Cash
7525,2025-07-03,S001,P137,6,484.99,2909.94,Cash
7526,2025-02-27,S003,P117,10,202.47,2024.7,UPI
7527,2025-06-30,S002,P118,9,46.61,419.49,UPI
7528,2025-05-30,S001,P111,2,583.44,1166.88,Debit Card
7529,2024-12-26,S003,P180,1,938.1,938.1,Cash
7530,2024-07-11,S001,P148,4,968.72,3874.88,UPI
7531,2024-08-09,S002,P191,2,43.91,87.82,UPI
7532,2024-12-16,S002,P148,3,198.08,594.24,Credit Card
7533,2024-09-01,S002,P158,4,135.82,543.28,UPI
7534,2025-01-17,S003,P102,3,352.49,1057.47,UPI
7535,2024-12-30,S003,P140,8,528.78,4230.24,Cash
7536,2024-12-30,S002,P113,2,542.63,1085.26,UPI
7537,2025-04-26,S001,P119,3,895.14,2685.42,Credit Card
7538,2025-06-26,S003,P139,9,450.31,4052.79,Debit Card
7539,2024-08-18,S003,P115,8,684.93,5479.44,Cash
7540,2025-01-08,S001,P197,2,84.74,169.48,Cash
7541,2024-08-15,S003,P192,2,185.0,370.0,UPI
7542,2025-04-16,S002,P171,3,341.27,1023.81,UPI
7543,2025-06-19,S002,P130,10,915.51,9155.1,UPI
7544,2025-04-14,S002,P145,10,409.06,4090.6,UPI
7545,2024-08-28,S002,P137,1,105.62,105.62,Cash
7546,2025-04-12,S003,P119,10,919.16,9191.6,UPI
7547,2024-09-12,S002,P192,7,203.97,1427.79,UPI
7548,2025-02-17,S003,P122,4,309.76,1239.04,Debit Card
7549,2025-04-20,S003,P115,7,55.58,389.06,UPI
7550,2024-11-11,S002,P142,8,21.63,173.04,Cash
7551,2024-08-27,S001,P147,8,80.34,642.72,UPI
7552,2025-06-06,S003,P152,1,216.49,216.49,Cash
7553,2025-05-14,S001,P147,9,717.59,6458.31,Debit Card
7554,2025-04-27,S003,P146,10,956.36,9563.6,Credit Card
7555,2025-03-07,S002,P115,8,672.51,5380.08,Debit Card
7556,2024-10-19,S002,P172,3,791.98,2375.94,Debit Card
7557,2025-06-20,S001,P102,9,74.31,668.79,Credit Card
7558,2024-09-11,S003,P147,6,713.12,4278.72,Debit Card
7559,2025-06-22,S002,P112,9,118.32,1064.88,Credit Card
7560,2025-04-20,S003,P189,10,388.29,3882.9,UPI
7561,2024-09-23,S003,P130,2,29.62,59.24,Debit Card
7562,2025-04-28,S003,P193,2,353.48,706.96,UPI
7563,2025-05-07,S001,P124,8,108.87,870.96,Debit Card
7564,2024-08-28,S001,P114,9,489.46,4405.14,Debit Card
7565,2024-11-02,S003,P149,5,510.63,2553.15,Cash
7566,2024-08-11,S003,P171,9,879.58,7916.22,UPI
7567,2025-02-19,S003,P181,1,27.56,27.56,Cash
7568,2025-04-02,S003,P124,6,785.82,4714.92,Credit Card
7569,2024-08-30,S002,P190,8,684.14,5473.12,Credit Card
7570,2025-06-25,S001,P100,9,821.45,7393.05,UPI
7571,2025-03-17,S002,P171,1,766.22,766.22,Cash
7572,2024-08-08,S001,P182,1,909.65,909.65,Cash
7573,2024-09-23,S002,P136,5,534.16,2670.8,Debit Card
7574,2025-03-11,S001,P161,8,409.64,3277.12,UPI
7575,2024-07-21,S001,P165,1,520.4,520.4,Credit Card
7576,2025-03-19,S002,P112,9,284.51,2560.59,Debit Card
7577,2025-04-29,S002,P125,6,265.87,1595.22,Credit Card
7578,2024-09-16,S001,P154,7,129.85,908.95,Credit Card
7579,2024-08-22,S003,P194,2,448.41,896.82,Cash
7580,2025-01-18,S002,P103,4,581.54,2326.16,Debit Card
7581,2025-01-23,S002,P159,10,34.75,347.5,UPI
7582,2024-12-10,S002,P148,10,590.55,5905.5,Debit Card
7583,2024-09-04,S003,P141,9,462.23,4160.07,Cash
7584,2025-04-19,S003,P172,3,910.59,2731.77,UPI
7585,2025-04-02,S003,P124,5,501.52,2507.6,Debit Card
7586,2024-09-06,S001,P130,1,275.96,275.96,Debit Card
7587,2025-06-14,S001,P194,3,342.03,1026.09,Cash
7588,2025-05-19,S003,P149,6,388.26,2329.56,Cash
7589,2025-04-23,S003,P182,3,770.85,2312.55,Debit Card
7590,2024-10-19,S001,P105,6,392.51,2355.06,Credit Card
7591,2025-04-20,S001,P135,3,786.3,2358.9,Cash
7592,2024-09-19,S003,P151,4,845.09,3380.36,UPI
7593,2025-02-07,S003,P197,9,338.29,3044.61,UPI
7594,2024-12-11,S003,P128,9,964.5,8680.5,Credit Card
7595,2025-02-16,S003,P153,1,451.42,451.42,Credit Card
7596,2025-01-05,S003,P164,2,838.15,1676.3,Debit Card
7597,2024-08-14,S003,P168,5,11.75,58.75,Cash
7598,2025-05-22,S001,P174,10,753.14,7531.4,Credit Card
7599,2025-04-28,S002,P174,10,148.72,1487.2,Credit Card
7600,2024-08-29,S001,P188,4,787.14,3148.56,Cash
7601,2024-12-26,S002,P130,10,901.99,9019.9,Credit Card
7602,2025-06-04,S001,P169,5,678.96,3394.8,UPI
7603,2024-10-17,S001,P198,2,642.67,1285.34,UPI
7604,2024-07-19,S003,P163,5,495.0,2475.0,UPI
7605,2024-12-25,S001,P148,9,984.89,8864.01,Debit Card
7606,2024-12-02,S003,P103,9,557.22,5014.98,Credit Card
7607,2024-12-07,S001,P183,10,161.45,1614.5,Credit Card
7608,2025-04-09,S001,P194,2,651.14,1302.28,Debit Card
7609,2024-10-13,S001,P147,3,255.24,765.72,Cash
7610,2025-05-30,S003,P100,8,308.65,2469.2,UPI
7611,2024-10-17,S003,P132,4,585.19,2340.76,UPI
7612,2024-08-09,S003,P148,7,128.22,897.54,Debit Card
7613,2025-06-25,S003,P192,4,469.58,1878.32,UPI
7614,2025-01-22,S003,P142,1,479.95,479.95,Credit Card
7615,2025-03-26,S003,P198,3,975.07,2925.21,Cash
7616,2025-03-17,S002,P135,7,92.14,644.98,UPI
7617,2025-06-05,S002,P149,5,231.99,1159.95,Credit Card
7618,2024-12-31,S003,P195,7,540.99,3786.93,UPI
7619,2025-01-22,S003,P162,6,794.53,4767.18,Debit Card
7620,2024-08-13,S001,P191,6,470.59,2823.54,Cash
